1365436,21987,246587
1354833,21890,176729
1323315,21673,176729
1323315,21673,176729
1306123,21550,176729
1292252,21409,146160
1280177,21309,122881
1271979,21213,113946
1264588,21135,113946
1247546,20995,93007
1247546,20995,93007
1234399,20874,68133
1223015,20754,49932
1212581,20680,49932
1201566,20574,45224
1193165,20484,20030
1181483,20414,0
1168483,20306,0
1155335,20204,0
1143794,20093,0
1134383,20003,0
1125931,19866,0
1116973,19785,0
1106396,19714,0
1094697,19591,0
1083362,19462,0
1073770,19402,0
1065785,19282,0
1058074,19177,0
1049638,19084,0
1039207,18997,0
1029030,18874,0
1018160,18776,0
1008166,18683,0
999319,18597,0
992660,18500,0
985297,18442,0
979020,18363,0
961676,18255,0
961676,18255,0
953300,18164,0
944745,18090,0
938414,18005,0
931827,17946,0
923418,17889,0
914333,17813,0
905248,17734,0
897323,17647,0
889864,17561,0
885201,17523,0
875096,17499,0
870552,17450,0
863619,17373,0
858012,17301,0
852174,17248,0
847821,17179,0
843897,17121,0
837077,17100,0
832625,17016,0
827380,16964,0
821123,16922,0
816700,16890,0
812063,16837,0
807412,16796,0
802547,16769,0
800216,16720,0
794624,16656,0
790426,16574,0
786311,16510,0
782013,16457,0
778636,16438,0
776251,16427,0
771780,16349,0
768091,16273,0
762534,16210,0
760389,16110,0
756727,16025,0
755020,15970,0
752481,15922,0
748437,15832,0
744988,15737,0
741632,15598,0
738749,15534,0
736024,15413,0
734491,15365,0
728921,15187,0
728921,15187,0
726013,15072,0
722707,14914,0
720125,14791,0
717874,14722,0
716459,14678,0
714591,14640,0
711804,14557,0
709144,14446,0
706516,14317,0
704568,14144,0
701302,14043,0
700564,14033,0
698682,14023,0
695887,13915,0
693040,13795,0
690499,13618,0
687909,13421,0
685439,13324,0
683754,13303,0
681233,13292,0
677660,13225,0
674456,13086,0
671201,12939,0
668846,12788,0
665730,12649,0
663994,12614,0
661571,12604,0
658381,12502,0
654731,12326,0
652148,12116,0
650092,11919,0
648269,11871,0
646431,11850,0
643867,11815,0
640211,11755,0
637013,11650,0
633442,11503,0
631040,11379,0
623471,11189,0
621586,11125,0
619003,11110,0
615806,10962,0
611991,10873,0
608722,10735,0
605502,10585,0
602829,10399,0
600571,10333,0
597597,10282,0
593286,10172,0
588602,10052,0
584047,9938,0
579932,9759,0
576094,9541,0
573416,9458,0
569637,9351,0
563285,9141,0
557137,8917,0
550901,8770,0
542792,8558,0
536961,8282,0
532806,8186,0
526577,8109,0
518075,7927,0
510389,7747,0
502739,7627,0
497330,7402,0
491884,7157,0
487132,7084,0
480028,7022,0
470386,6843,0
461379,6587,0
451423,6335,0
441977,6119,0
432747,5933,0
423855,5855,0
414511,5778,0
402312,5653,0
389868,5520,0
379619,5347,0
369834,5207,0
360394,5075,0
